timestamp,node_id,region,latitude,longitude,consumption_mu,year,month,dayofweek,dayofyear,is_weekend,is_holiday,temperature_c,humidity,lag_1d,lag_7d,lag_30d,roll_mean_7d,roll_std_7d,roll_mean_30d,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,target_next_1d,target_next_7d
2019-02-02,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,5,33,1,0,14.7,66,2.5,2.4,2.7,2.3285714285714287,0.1976047040118716,2.4366666666666665,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,2.4,2.5
2019-02-03,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,6,34,1,0,14.0,65,2.4,2.4,2.4,2.3285714285714287,0.1976047040118716,2.436666666666667,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,2.4,2.4
2019-02-04,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,0,35,0,0,13.4,57,2.4,2.4,2.4,2.3285714285714283,0.1976047040118716,2.4366666666666665,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,2.3,2.4
2019-02-05,Manipur,NER,24.79997072,93.95001705,2.3,2019,2,1,36,0,0,14.7,59,2.4,2.3,2.7,2.3285714285714287,0.1976047040118716,2.4233333333333333,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,2.3,2.5
2019-02-06,Manipur,NER,24.79997072,93.95001705,2.3,2019,2,2,37,0,0,13.9,60,2.3,1.9,2.7,2.3857142857142857,0.06900655593423675,2.4099999999999997,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,2.5,2.6
2019-02-07,Manipur,NER,24.79997072,93.95001705,2.5,2019,2,3,38,0,0,14.7,57,2.3,2.4,2.5,2.3999999999999995,0.08164965809277357,2.4099999999999997,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,2.4,2.8
2019-02-08,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,4,39,0,0,16.6,62,2.5,2.5,2.6,2.3857142857142857,0.06900655593423675,2.4033333333333333,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,2.5,2.5
2019-02-09,Manipur,NER,24.79997072,93.95001705,2.5,2019,2,5,40,1,0,17.8,65,2.4,2.4,2.3,2.4,0.08164965809277357,2.4099999999999997,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,2.4,2.9
2019-02-10,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,6,41,1,0,16.5,70,2.5,2.4,2.4,2.4,0.08164965809277357,2.4099999999999997,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,2.4,2.9
2019-02-11,Manipur,NER,24.79997072,93.95001705,2.4,2019,2,0,42,0,0,15.8,59,2.4,2.4,2.4,2.4,0.08164965809277357,2.4100000000000006,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,2.5,2.7
2019-02-12,Manipur,NER,24.79997072,93.95001705,2.5,2019,2,1,43,0,0,17.1,59,2.4,2.3,2.5,2.4285714285714284,0.07559289460184603,2.4100000000000006,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,2.6,2.8
2019-02-13,Manipur,NER,24.79997072,93.95001705,2.6,2019,2,2,44,0,0,16.4,60,2.5,2.3,2.5,2.4714285714285715,0.07559289460184514,2.4133333333333336,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,2.8,2.9
2019-02-14,Manipur,NER,24.79997072,93.95001705,2.8,2019,2,3,45,0,0,16.7,59,2.6,2.5,2.5,2.5142857142857147,0.14638501094227918,2.4233333333333333,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609,2.5,2.5
2019-02-15,Manipur,NER,24.79997072,93.95001705,2.5,2019,2,4,46,0,0,17.2,59,2.8,2.4,2.5,2.5285714285714285,0.13801311186846976,2.4233333333333333,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,2.9,2.7
