timestamp,node_id,region,latitude,longitude,consumption_mu,year,month,dayofweek,dayofyear,is_weekend,is_holiday,temperature_c,humidity,lag_1d,lag_7d,lag_30d,roll_mean_7d,roll_std_7d,roll_mean_30d,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,target_next_1d,target_next_7d
2019-02-02,Telangana,SR,18.1124,79.0193,204.8,2019,2,5,33,1,0,21.5,63,203.2,160.9,204.2,182.84285714285716,20.684120893643428,176.43,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,200.5,145.8
2019-02-03,Telangana,SR,18.1124,79.0193,200.5,2019,2,6,34,1,0,21.6,64,204.8,165.2,204.5,187.8857142857143,19.95615431986069,176.29666666666668,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,202.4,148.6
2019-02-04,Telangana,SR,18.1124,79.0193,202.4,2019,2,0,35,0,0,22.6,63,200.5,168.4,201.2,192.74285714285716,18.508183518186115,176.33666666666667,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,194.0,150.8
2019-02-05,Telangana,SR,18.1124,79.0193,194.0,2019,2,1,36,0,0,23.0,57,202.4,168.8,201.7,196.34285714285713,15.236563167028716,176.07999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,189.8,150.5
2019-02-06,Telangana,SR,18.1124,79.0193,189.8,2019,2,2,37,0,0,24.0,55,194.0,163.0,194.9,200.17142857142855,6.074184248581298,175.91,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,144.5,147.6
2019-02-07,Telangana,SR,18.1124,79.0193,144.5,2019,2,3,38,0,0,25.3,53,189.8,206.5,191.9,191.3142857142857,21.336543657258414,174.33,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,145.3,141.7
2019-02-08,Telangana,SR,18.1124,79.0193,145.3,2019,2,4,39,0,0,23.3,59,144.5,203.2,190.8,183.04285714285717,26.547495622177298,172.81333333333336,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,145.8,157.0
2019-02-09,Telangana,SR,18.1124,79.0193,145.8,2019,2,5,40,1,0,20.9,44,145.3,204.8,167.5,174.6142857142857,27.82381645110463,172.09000000000003,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,148.6,162.6
2019-02-10,Telangana,SR,18.1124,79.0193,148.6,2019,2,6,41,1,0,19.9,45,145.8,200.5,173.4,167.20000000000002,26.667270826489386,171.26333333333332,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,150.8,166.8
2019-02-11,Telangana,SR,18.1124,79.0193,150.8,2019,2,0,42,0,0,23.4,58,148.6,202.4,166.7,159.82857142857142,22.046973661231736,170.73333333333332,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,150.5,167.8
2019-02-12,Telangana,SR,18.1124,79.0193,150.5,2019,2,1,43,0,0,24.1,65,150.8,194.0,173.2,153.6142857142857,16.152546607416433,169.97666666666666,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,147.6,169.7
2019-02-13,Telangana,SR,18.1124,79.0193,147.6,2019,2,2,44,0,0,24.0,58,150.5,189.8,176.9,147.58571428571426,2.5096006132636184,169.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,141.7,172.1
2019-02-14,Telangana,SR,18.1124,79.0193,141.7,2019,2,3,45,0,0,25.1,56,147.6,144.5,177.0,147.18571428571428,3.2090645425253013,167.82333333333335,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609,157.0,176.0
2019-02-15,Telangana,SR,18.1124,79.0193,157.0,2019,2,4,46,0,0,26.3,47,141.7,145.3,174.3,148.85714285714286,4.743366295103278,167.2466666666667,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,162.6,181.8
2019-02-16,Telangana,SR,18.1124,79.0193,162.6,2019,2,5,47,1,0,26.1,52,157.0,145.8,161.3,151.25714285714284,6.760142292106127,167.29,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,166.8,186.6
2019-02-17,Telangana,SR,18.1124,79.0193,166.8,2019,2,6,48,1,0,25.7,60,162.6,148.6,156.5,153.85714285714286,8.769237356208462,167.63333333333333,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,167.8,177.5
2019-02-18,Telangana,SR,18.1124,79.0193,167.8,2019,2,0,49,0,0,25.4,59,166.8,150.8,169.4,156.28571428571428,10.042979068554644,167.58,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,169.7,181.2
2019-02-19,Telangana,SR,18.1124,79.0193,169.7,2019,2,1,50,0,0,26.7,54,167.8,150.5,171.8,159.02857142857144,10.793318038754917,167.51000000000002,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,172.1,170.9
2019-02-20,Telangana,SR,18.1124,79.0193,172.1,2019,2,2,51,0,0,27.1,61,169.7,147.6,152.0,162.52857142857144,10.436109473955264,168.18,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,176.0,167.0
2019-02-21,Telangana,SR,18.1124,79.0193,176.0,2019,2,3,52,0,0,27.6,52,172.1,141.7,144.5,167.42857142857142,6.232365598420774,169.23000000000002,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463,181.8,215.0
2019-02-22,Telangana,SR,18.1124,79.0193,181.8,2019,2,4,53,0,0,28.4,44,176.0,157.0,150.3,170.97142857142856,6.36362430425557,170.28,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,186.6,218.5
2019-02-23,Telangana,SR,18.1124,79.0193,186.6,2019,2,5,54,1,0,28.6,41,181.8,162.6,175.0,174.4,7.470609078247771,170.66666666666666,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165,177.5,219.7
2019-02-24,Telangana,SR,18.1124,79.0193,177.5,2019,2,6,55,1,0,29.4,33,186.6,166.8,177.3,175.92857142857142,6.712603639352302,170.67333333333332,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283684,181.2,219.4
2019-02-25,Telangana,SR,18.1124,79.0193,181.2,2019,2,0,56,0,0,28.9,30,177.5,167.8,160.9,177.84285714285713,5.8653948837955925,171.35,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871,170.9,224.4
2019-02-26,Telangana,SR,18.1124,79.0193,170.9,2019,2,1,57,0,0,26.1,47,181.2,169.7,165.2,178.01428571428573,5.599234641576197,171.54000000000002,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446,167.0,210.8
2019-02-27,Telangana,SR,18.1124,79.0193,167.0,2019,2,2,58,0,0,25.7,64,170.9,172.1,168.4,177.28571428571428,6.71724858639509,171.49333333333334,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,215.0,204.6
2019-02-28,Telangana,SR,18.1124,79.0193,215.0,2019,2,3,59,0,0,25.1,50,167.0,176.0,168.8,182.85714285714286,15.674592726538577,173.03333333333333,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,218.5,218.1
2019-03-02,Telangana,SR,18.1124,79.0193,218.5,2019,3,5,61,1,0,26.6,64,215.0,181.8,163.0,188.1,20.61973165037152,174.88333333333333,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8674563547295969,0.49751328890718066,219.7,225.4
