timestamp,node_id,region,latitude,longitude,consumption_mu,year,month,dayofweek,dayofyear,is_weekend,is_holiday,temperature_c,humidity,lag_1d,lag_7d,lag_30d,roll_mean_7d,roll_std_7d,roll_mean_30d,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,target_next_1d,target_next_7d
2019-02-02,Jharkhand,ER,23.80039349,86.41998572,23.4,2019,2,5,33,1,0,19.2,49,22.8,23.2,24.8,22.428571428571427,2.0336455654106205,23.573333333333334,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,23.0,22.7
2019-02-03,Jharkhand,ER,23.80039349,86.41998572,23.0,2019,2,6,34,1,0,19.8,50,23.4,25.0,25.6,22.142857142857142,1.729987613498183,23.486666666666668,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,23.3,23.8
2019-02-04,Jharkhand,ER,23.80039349,86.41998572,23.3,2019,2,0,35,0,0,19.5,53,23.0,21.4,26.3,22.414285714285715,1.7430132638896454,23.386666666666663,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,24.0,24.4
2019-02-05,Jharkhand,ER,23.80039349,86.41998572,24.0,2019,2,1,36,0,0,19.8,55,23.3,18.7,23.0,23.17142857142857,0.6993193970194251,23.419999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,24.1,23.9
2019-02-06,Jharkhand,ER,23.80039349,86.41998572,24.1,2019,2,2,37,0,0,21.5,57,24.0,23.8,22.6,23.214285714285715,0.7515064236331569,23.470000000000002,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,24.3,23.6
2019-02-07,Jharkhand,ER,23.80039349,86.41998572,24.3,2019,2,3,38,0,0,23.4,49,24.1,21.9,23.9,23.557142857142857,0.5798193478924843,23.483333333333334,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,23.6,21.6
2019-02-08,Jharkhand,ER,23.80039349,86.41998572,23.6,2019,2,4,39,0,0,19.8,70,24.3,22.8,23.3,23.671428571428574,0.4750939756661565,23.493333333333332,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,22.7,23.9
2019-02-09,Jharkhand,ER,23.80039349,86.41998572,22.7,2019,2,5,40,1,0,18.5,72,23.6,23.4,19.2,23.571428571428573,0.5992058236095575,23.61,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,23.8,24.3
2019-02-10,Jharkhand,ER,23.80039349,86.41998572,23.8,2019,2,6,41,1,0,17.0,50,22.7,23.0,21.8,23.685714285714287,0.5459809869356506,23.676666666666666,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,24.4,25.0
2019-02-11,Jharkhand,ER,23.80039349,86.41998572,24.4,2019,2,0,42,0,0,16.9,60,23.8,23.3,23.3,23.842857142857145,0.5740416444159764,23.713333333333335,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,23.9,24.8
