timestamp,node_id,region,latitude,longitude,consumption_mu,year,month,dayofweek,dayofyear,is_weekend,is_holiday,temperature_c,humidity,lag_1d,lag_7d,lag_30d,roll_mean_7d,roll_std_7d,roll_mean_30d,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,target_next_1d,target_next_7d
2019-02-02,Chandigarh,NR,30.71999697,76.78000565,2.3,2019,2,5,33,1,0,12.7,72,2.2,5.1,5.0,3.5142857142857147,1.2157694016939387,4.286666666666666,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,2.2,3.6
2019-02-03,Chandigarh,NR,30.71999697,76.78000565,2.2,2019,2,6,34,1,0,12.5,76,2.3,4.7,4.9,3.157142857142857,1.1759494644146675,4.196666666666666,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,2.2,3.6
2019-02-04,Chandigarh,NR,30.71999697,76.78000565,2.2,2019,2,0,35,0,0,13.0,73,2.2,4.7,4.8,2.8000000000000003,0.9949874371066203,4.11,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,2.2,3.6
2019-02-05,Chandigarh,NR,30.71999697,76.78000565,2.2,2019,2,1,36,0,0,14.2,72,2.2,4.4,4.3,2.485714285714286,0.7128079952520449,4.04,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,2.2,3.5
2019-02-06,Chandigarh,NR,30.71999697,76.78000565,2.2,2019,2,2,37,0,0,16.0,59,2.2,4.1,4.3,2.2142857142857144,0.037796447300943246,3.9699999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,2.9,3.1
2019-02-07,Chandigarh,NR,30.71999697,76.78000565,2.9,2019,2,3,38,0,0,14.2,80,2.2,2.2,4.0,2.314285714285714,0.2609506430251504,3.933333333333333,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,3.3,3.8
2019-02-08,Chandigarh,NR,30.71999697,76.78000565,3.3,2019,2,4,39,0,0,11.6,67,2.9,2.2,3.8,2.4714285714285715,0.4461475305855903,3.9166666666666665,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,3.6,3.8
2019-02-09,Chandigarh,NR,30.71999697,76.78000565,3.6,2019,2,5,40,1,0,12.0,67,3.3,2.3,3.9,2.6571428571428575,0.6051367417290715,3.9066666666666667,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,3.6,4.0
2019-02-10,Chandigarh,NR,30.71999697,76.78000565,3.6,2019,2,6,41,1,0,12.4,71,3.6,2.2,3.9,2.857142857142857,0.6579187965525406,3.8966666666666665,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,3.6,3.9
2019-02-11,Chandigarh,NR,30.71999697,76.78000565,3.6,2019,2,0,42,0,0,14.0,74,3.6,2.2,3.4,3.057142857142857,0.6373307431706683,3.9033333333333333,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,3.5,3.9
2019-02-12,Chandigarh,NR,30.71999697,76.78000565,3.5,2019,2,1,43,0,0,15.3,77,3.6,2.2,4.0,3.242857142857143,0.5255382728122435,3.8866666666666663,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,3.1,3.6
